10.965787,3.595884
10.989736,3.587131
11.013685,3.578407
11.037634,3.569712
11.061584,3.561047
11.085533,3.552411
11.109482,3.543804
11.133431,3.535226
11.157380,3.526677
11.181329,3.518157
11.205279,3.509665
11.229228,3.501201
11.253177,3.492766
11.277126,3.484360
11.301075,3.475981
11.325024,3.467631
11.348974,3.459309
11.372923,3.451014
11.396872,3.442747
11.420821,3.434508
11.444770,3.426297
11.468719,3.418113
11.492669,3.409956
11.516618,3.401827
11.540567,3.393725
11.564516,3.385650
11.588465,3.377601
11.612414,3.369580
11.636364,3.361585
11.660313,3.353618
11.684262,3.345676
11.708211,3.337761
11.732160,3.329873
11.756109,3.322010
11.780059,3.314174
11.804008,3.306364
11.827957,3.298580
11.851906,3.290822
11.875855,3.283089
11.899804,3.275383
11.923754,3.267701
11.947703,3.260046
11.971652,3.252415
11.995601,3.244810
12.019550,3.237231
12.043500,3.229676
12.067449,3.222146
12.091398,3.214641
12.115347,3.207162
12.139296,3.199706
12.163245,3.192276
12.187195,3.184870
12.211144,3.177488
12.235093,3.170131
12.259042,3.162798
12.282991,3.155489
12.306940,3.148205
12.330890,3.140944
12.354839,3.133707
12.378788,3.126494
12.402737,3.119305
12.426686,3.112140
12.450635,3.104998
12.474585,3.097879
12.498534,3.090784
12.522483,3.083712
12.546432,3.076664
12.570381,3.069638
12.594330,3.062636
12.618280,3.055657
12.642229,3.048700
12.666178,3.041766
12.690127,3.034855
12.714076,3.027966
12.738025,3.021100
12.761975,3.014257
12.785924,3.007436
12.809873,3.000637
12.833822,2.993860
12.857771,2.987105
12.881720,2.980373
12.905670,2.973662
12.929619,2.966973
12.953568,2.960306
12.977517,2.953661
13.001466,2.947037
13.025415,2.940435
13.049365,2.933854
13.073314,2.927294
13.097263,2.920756
13.121212,2.914239
13.145161,2.907744
13.169110,2.901269
13.193060,2.894815
13.217009,2.888382
13.240958,2.881970
13.264907,2.875579
13.288856,2.869208
13.312805,2.862858
13.336755,2.856529
13.360704,2.850220
13.384653,2.843931
13.408602,2.837663
13.432551,2.831414
13.456500,2.825186
13.480450,2.818978
13.504399,2.812790
13.528348,2.806622
13.552297,2.800474
13.576246,2.794345
13.600196,2.788236
13.624145,2.782147
13.648094,2.776077
13.672043,2.770027
13.695992,2.763996
13.719941,2.757984
13.743891,2.751992
13.767840,2.746018
13.791789,2.740064
13.815738,2.734129
13.839687,2.728213
13.863636,2.722316
13.887586,2.716437
13.911535,2.710578
13.935484,2.704737
13.959433,2.698914
13.983382,2.693110
14.007331,2.687325
14.031281,2.681558
14.055230,2.675809
14.079179,2.670079
14.103128,2.664367
14.127077,2.658672
14.151026,2.652996
14.174976,2.647338
14.198925,2.641698
14.222874,2.636076
14.246823,2.630471
14.270772,2.624885
14.294721,2.619315
14.318671,2.613764
14.342620,2.608230
14.366569,2.602713
14.390518,2.597214
14.414467,2.591732
14.438416,2.586268
14.462366,2.580820
14.486315,2.575390
14.510264,2.569977
14.534213,2.564581
14.558162,2.559201
14.582111,2.553839
14.606061,2.548493
14.630010,2.543164
14.653959,2.537852
14.677908,2.532557
14.701857,2.527278
14.725806,2.522015
14.749756,2.516769
14.773705,2.511540
14.797654,2.506326
14.821603,2.501129
14.845552,2.495949
14.869501,2.490784
14.893451,2.485635
14.917400,2.480503
14.941349,2.475386
14.965298,2.470285
14.989247,2.465200
15.013196,2.460131
15.037146,2.455077
15.061095,2.450040
15.085044,2.445017
15.108993,2.440011
15.132942,2.435020
15.156891,2.430044
15.180841,2.425083
15.204790,2.420138
15.228739,2.415209
15.252688,2.410294
15.276637,2.405394
15.300587,2.400510
15.324536,2.395641
15.348485,2.390786
15.372434,2.385947
15.396383,2.381122
15.420332,2.376312
15.444282,2.371517
15.468231,2.366737
15.492180,2.361971
15.516129,2.357220
15.540078,2.352483
15.564027,2.347761
15.587977,2.343053
15.611926,2.338360
15.635875,2.333681
15.659824,2.329016
15.683773,2.324365
15.707722,2.319729
15.731672,2.315106
15.755621,2.310498
15.779570,2.305904
15.803519,2.301323
15.827468,2.296757
15.851417,2.292204
15.875367,2.287665
15.899316,2.283140
15.923265,2.278629
15.947214,2.274131
15.971163,2.269647
15.995112,2.265176
16.019062,2.260719
16.043011,2.256275
16.066960,2.251844
16.090909,2.247427
16.114858,2.243024
16.138807,2.238633
16.162757,2.234256
16.186706,2.229891
16.210655,2.225540
16.234604,2.221202
16.258553,2.216877
16.282502,2.212565
16.306452,2.208265
16.330401,2.203979
16.354350,2.199705
16.378299,2.195444
16.402248,2.191196
16.426197,2.186960
16.450147,2.182737
16.474096,2.178527
16.498045,2.174329
16.521994,2.170143
16.545943,2.165970
16.569892,2.161809
16.593842,2.157661
16.617791,2.153525
16.641740,2.149401
16.665689,2.145289
16.689638,2.141190
16.713587,2.137102
16.737537,2.133027
16.761486,2.128963
16.785435,2.124912
16.809384,2.120872
16.833333,2.116845
16.857283,2.112829
16.881232,2.108825
16.905181,2.104832
16.929130,2.100852
16.953079,2.096883
16.977028,2.092926
17.000978,2.088980
17.024927,2.085045
17.048876,2.081123
17.072825,2.077211
17.096774,2.073311
17.120723,2.069423
17.144673,2.065545
17.168622,2.061679
17.192571,2.057825
17.216520,2.053981
17.240469,2.050148
17.264418,2.046327
17.288368,2.042517
17.312317,2.038717
17.336266,2.034929
17.360215,2.031152
17.384164,2.027385
17.408113,2.023630
17.432063,2.019885
17.456012,2.016151
17.479961,2.012427
17.503910,2.008715
17.527859,2.005013
17.551808,2.001322
17.575758,1.997641
17.599707,1.993971
17.623656,1.990311
17.647605,1.986661
17.671554,1.983023
17.695503,1.979394
17.719453,1.975776
17.743402,1.972168
17.767351,1.968571
17.791300,1.964983
17.815249,1.961406
17.839198,1.957839
17.863148,1.954282
17.887097,1.950735
17.911046,1.947199
17.934995,1.943672
17.958944,1.940155
17.982893,1.936648
18.006843,1.933151
18.030792,1.929664
18.054741,1.926187
18.078690,1.922719
18.102639,1.919262
18.126588,1.915814
18.150538,1.912375
18.174487,1.908947
18.198436,1.905527
18.222385,1.902118
18.246334,1.898718
18.270283,1.895327
18.294233,1.891946
18.318182,1.888575
18.342131,1.885212
18.366080,1.881860
18.390029,1.878516
18.413978,1.875182
18.437928,1.871857
18.461877,1.868541
18.485826,1.865234
18.509775,1.861937
18.533724,1.858648
18.557674,1.855369
18.581623,1.852099
18.605572,1.848838
18.629521,1.845586
18.653470,1.842342
18.677419,1.839108
18.701369,1.835883
18.725318,1.832666
18.749267,1.829458
18.773216,1.826259
18.797165,1.823069
18.821114,1.819888
18.845064,1.816715
18.869013,1.813551
18.892962,1.810395
18.916911,1.807248
18.940860,1.804110
18.964809,1.800980
18.988759,1.797859
19.012708,1.794746
19.036657,1.791642
19.060606,1.788546
19.084555,1.785458
19.108504,1.782379
19.132454,1.779308
19.156403,1.776245
19.180352,1.773191
19.204301,1.770145
19.228250,1.767107
19.252199,1.764077
19.276149,1.761056
19.300098,1.758042
19.324047,1.755037
19.347996,1.752039
19.371945,1.749050
19.395894,1.746068
19.419844,1.743095
19.443793,1.740130
19.467742,1.737172
19.491691,1.734222
19.515640,1.731280
19.539589,1.728346
19.563539,1.725420
19.587488,1.722502
19.611437,1.719591
19.635386,1.716688
19.659335,1.713792
19.683284,1.710905
19.707234,1.708024
19.731183,1.705152
19.755132,1.702287
19.779081,1.699430
19.803030,1.696580
19.826979,1.693737
19.850929,1.690902
19.874878,1.688075
19.898827,1.685255
19.922776,1.682442
19.946725,1.679636
19.970674,1.676838
19.994624,1.674048
20.018573,1.671264
20.042522,1.668488
20.066471,1.665719
20.090420,1.662957
20.114370,1.660202
20.138319,1.657455
20.162268,1.654714
20.186217,1.651981
20.210166,1.649255
20.234115,1.646535
20.258065,1.643823
20.282014,1.641118
20.305963,1.638420
20.329912,1.635728
20.353861,1.633044
20.377810,1.630366
20.401760,1.627696
20.425709,1.625032
20.449658,1.622375
20.473607,1.619724
20.497556,1.617081
20.521505,1.614444
20.545455,1.611814
20.569404,1.609191
20.593353,1.606574
20.617302,1.603964
20.641251,1.601361
20.665200,1.598764
20.689150,1.596174
20.713099,1.593590
20.737048,1.591013
20.760997,1.588442
20.784946,1.585878
20.808895,1.583321
20.832845,1.580769
20.856794,1.578225
20.880743,1.575686
20.904692,1.573154
20.928641,1.570628
20.952590,1.568109
20.976540,1.565596
21.000489,1.563089
21.024438,1.560588
21.048387,1.558094
21.072336,1.555606
21.096285,1.553124
21.120235,1.550648
21.144184,1.548178
21.168133,1.545715
21.192082,1.543258
21.216031,1.540806
21.239980,1.538361
21.263930,1.535922
21.287879,1.533489
21.311828,1.531061
21.335777,1.528640
21.359726,1.526225
21.383675,1.523815
21.407625,1.521412
21.431574,1.519015
21.455523,1.516623
21.479472,1.514237
21.503421,1.511857
21.527370,1.509483
21.551320,1.507114
21.575269,1.504752
21.599218,1.502395
21.623167,1.500044
21.647116,1.497698
21.671065,1.495359
21.695015,1.493025
21.718964,1.490696
21.742913,1.488373
21.766862,1.486056
21.790811,1.483744
21.814761,1.481438
21.838710,1.479138
21.862659,1.476843
21.886608,1.474554
21.910557,1.472270
21.934506,1.469991
21.958456,1.467718
21.982405,1.465451
22.006354,1.463188
22.030303,1.460932
22.054252,1.458680
22.078201,1.456434
22.102151,1.454194
22.126100,1.451958
22.150049,1.449728
22.173998,1.447504
22.197947,1.445284
22.221896,1.443070
22.245846,1.440861
22.269795,1.438657
22.293744,1.436459
22.317693,1.434265
22.341642,1.432077
22.365591,1.429894
22.389541,1.427716
22.413490,1.425543
22.437439,1.423376
22.461388,1.421213
22.485337,1.419055
22.509286,1.416903
22.533236,1.414755
22.557185,1.412613
22.581134,1.410475
22.605083,1.408343
22.629032,1.406215
22.652981,1.404093
22.676931,1.401975
22.700880,1.399862
22.724829,1.397754
22.748778,1.395651
22.772727,1.393553
22.796676,1.391459
22.820626,1.389371
22.844575,1.387287
22.868524,1.385208
22.892473,1.383134
22.916422,1.381065
22.940371,1.379000
22.964321,1.376940
22.988270,1.374885
23.012219,1.372835
23.036168,1.370789
23.060117,1.368748
23.084066,1.366711
23.108016,1.364679
23.131965,1.362652
23.155914,1.360629
23.179863,1.358611
23.203812,1.356598
23.227761,1.354589
23.251711,1.352584
23.275660,1.350585
23.299609,1.348589
23.323558,1.346598
23.347507,1.344612
23.371457,1.342630
23.395406,1.340653
23.419355,1.338680
23.443304,1.336711
23.467253,1.334747
23.491202,1.332787
23.515152,1.330832
23.539101,1.328881
23.563050,1.326934
23.586999,1.324992
23.610948,1.323054
23.634897,1.321120
23.658847,1.319191
23.682796,1.317266
23.706745,1.315345
23.730694,1.313428
23.754643,1.311516
23.778592,1.309608
23.802542,1.307704
23.826491,1.305804
23.850440,1.303908
23.874389,1.302017
23.898338,1.300130
23.922287,1.298247
23.946237,1.296368
23.970186,1.294493
23.994135,1.292622
24.018084,1.290756
24.042033,1.288893
24.065982,1.287035
24.089932,1.285180
24.113881,1.283330
24.137830,1.281484
24.161779,1.279641
24.185728,1.277803
24.209677,1.275968
24.233627,1.274138
24.257576,1.272312
24.281525,1.270489
24.305474,1.268671
24.329423,1.266856
24.353372,1.265045
24.377322,1.263238
24.401271,1.261435
24.425220,1.259636
24.449169,1.257841
24.473118,1.256050
24.497067,1.254262
24.521017,1.252479
24.544966,1.250699
24.568915,1.248923
24.592864,1.247150
24.616813,1.245382
24.640762,1.243617
